#,X(I),Y(X),Y'(X),Y1(X),Y1'(X),Y2(X),Y2'(X),Y3(X),Y3'(X),
Model,"I-1","Integral(5.60000000,5.30000000)","","","","Integral(3.95000000,3.60000000)","","Integral(0.90286037,0.76790933)","",
719,718.00000000,135.81157719,0.00000000,0.00000000,0.00000000,113.36039483,0.00000000,66.93755593,0.00000000,
720,719.00000000,135.34564477,0.00000000,0.00000000,0.00000000,111.97699478,0.00000000,66.62238712,0.00000000,
721,720.00000000,135.27650530,0.00000000,0.00000000,0.00000000,112.49184977,0.00000000,65.86006106,0.00000000,
722,721.00000000,135.19797731,0.00000000,0.00000000,0.00000000,112.41810220,0.00000000,65.82742731,0.00000000,
723,722.00000000,135.71339000,0.00000000,0.00000000,0.00000000,113.02259672,0.00000000,65.18591910,0.00000000,
724,723.00000000,133.82908104,0.00000000,0.00000000,0.00000000,111.52733383,0.00000000,68.39662227,0.00000000,
725,724.00000000,135.31438511,0.00000000,0.00000000,0.00000000,112.44808617,0.00000000,67.52162215,0.00000000,
726,725.00000000,134.88576916,0.00000000,0.00000000,0.00000000,112.31929018,0.00000000,66.09757910,0.00000000,
727,726.00000000,134.03849533,0.00000000,0.00000000,0.00000000,111.82890838,0.00000000,66.87277477,0.00000000,
728,727.00000000,134.08319150,0.00000000,0.00000000,0.00000000,111.73995076,0.00000000,67.56231938,0.00000000,
729,728.00000000,134.21954639,0.00000000,0.00000000,0.00000000,111.37619473,0.00000000,67.47780483,0.00000000,
730,729.00000000,134.26090958,0.00000000,0.00000000,0.00000000,111.92690395,0.00000000,68.87016041,0.00000000,
731,730.00000000,133.13632520,0.00000000,0.00000000,0.00000000,111.05254119,0.00000000,67.68920201,0.00000000,
732,731.00000000,133.90042383,0.00000000,0.00000000,0.00000000,111.64004291,0.00000000,67.42636683,0.00000000,
733,732.00000000,133.83833087,0.00000000,0.00000000,0.00000000,111.14113779,0.00000000,68.78160847,0.00000000,
734,733.00000000,131.59035362,0.00000000,0.00000000,0.00000000,109.65258784,0.00000000,67.99525547,0.00000000,
735,734.00000000,132.81399292,0.00000000,0.00000000,0.00000000,110.76774253,0.00000000,69.93430548,0.00000000,
736,735.00000000,133.40076429,0.00000000,0.00000000,0.00000000,111.28614071,0.00000000,68.90304974,0.00000000,
737,736.00000000,132.87653104,0.00000000,0.00000000,0.00000000,110.82753873,0.00000000,68.10237926,0.00000000,
738,737.00000000,132.73769373,0.00000000,0.00000000,0.00000000,110.04534678,0.00000000,68.86545415,0.00000000,
739,738.00000000,133.36130249,0.00000000,0.00000000,0.00000000,110.54932299,0.00000000,68.80425570,0.00000000,
740,739.00000000,131.97222112,0.00000000,0.00000000,0.00000000,109.67017283,0.00000000,69.87787407,0.00000000,
741,740.00000000,131.79405810,0.00000000,0.00000000,0.00000000,109.81747696,0.00000000,70.05978874,0.00000000,
742,741.00000000,132.21862873,0.00000000,0.00000000,0.00000000,109.90364010,0.00000000,69.43815381,0.00000000,
743,742.00000000,131.44325319,0.00000000,0.00000000,0.00000000,109.20678080,0.00000000,69.98273543,0.00000000,
744,743.00000000,131.28077930,0.00000000,0.00000000,0.00000000,108.97830969,0.00000000,70.90072096,0.00000000,
745,744.00000000,132.00609166,0.00000000,0.00000000,0.00000000,109.12730926,0.00000000,70.42622161,0.00000000,
746,745.00000000,132.24717992,0.00000000,0.00000000,0.00000000,110.08598845,0.00000000,69.93088791,0.00000000,
747,746.00000000,132.30476482,0.00000000,0.00000000,0.00000000,110.16350440,0.00000000,70.09830192,0.00000000,
748,747.00000000,130.83419497,0.00000000,0.00000000,0.00000000,110.02291956,0.00000000,71.43711559,0.00000000,
749,748.00000000,131.36421865,0.00000000,0.00000000,0.00000000,110.19903869,0.00000000,70.17249362,0.00000000,
750,749.00000000,132.10883292,0.00000000,0.00000000,0.00000000,110.31651680,0.00000000,69.24668126,0.00000000,
751,750.00000000,131.00072562,0.00000000,0.00000000,0.00000000,109.22744643,0.00000000,69.15050844,0.00000000,
752,751.00000000,131.23904355,0.00000000,0.00000000,0.00000000,108.69113514,0.00000000,67.82703939,0.00000000,
753,752.00000000,131.94137055,0.00000000,0.00000000,0.00000000,109.79921277,0.00000000,71.25803611,0.00000000,
754,753.00000000,130.60182993,0.00000000,0.00000000,0.00000000,108.24820787,0.00000000,68.15805651,0.00000000,
755,754.00000000,130.24229072,0.00000000,0.00000000,0.00000000,108.61817868,0.00000000,69.18476940,0.00000000,
756,755.00000000,129.20840707,0.00000000,0.00000000,0.00000000,108.67362938,0.00000000,73.71585320,0.00000000,
757,756.00000000,130.57035548,0.00000000,0.00000000,0.00000000,108.66349975,0.00000000,72.15234632,0.00000000,
758,757.00000000,130.79936511,0.00000000,0.00000000,0.00000000,108.81575166,0.00000000,71.69491897,0.00000000,
759,758.00000000,130.85894755,0.00000000,0.00000000,0.00000000,108.78563626,0.00000000,71.68059528,0.00000000,
760,759.00000000,129.89743443,0.00000000,0.00000000,0.00000000,107.84375595,0.00000000,71.28427976,0.00000000,
761,760.00000000,129.84046673,0.00000000,0.00000000,0.00000000,107.12670124,0.00000000,70.84957777,0.00000000,
762,761.00000000,129.96471763,0.00000000,0.00000000,0.00000000,108.08503049,0.00000000,70.40983417,0.00000000,
763,762.00000000,130.26577477,0.00000000,0.00000000,0.00000000,108.06913254,0.00000000,71.43825049,0.00000000,
764,763.00000000,129.45253916,0.00000000,0.00000000,0.00000000,107.41701051,0.00000000,69.39412995,0.00000000,
765,764.00000000,129.48234346,0.00000000,0.00000000,0.00000000,107.60135794,0.00000000,71.16121179,0.00000000,
766,765.00000000,129.28457338,0.00000000,0.00000000,0.00000000,106.95619986,0.00000000,70.52061653,0.00000000,
767,766.00000000,128.40451325,0.00000000,0.00000000,0.00000000,107.29726894,0.00000000,73.01687369,0.00000000,
768,767.00000000,128.83041298,0.00000000,0.00000000,0.00000000,107.15462520,0.00000000,71.06284652,0.00000000,
769,768.00000000,127.96809077,0.00000000,0.00000000,0.00000000,106.41830650,0.00000000,71.67844060,0.00000000,
770,769.00000000,128.85808946,0.00000000,0.00000000,0.00000000,107.24260645,0.00000000,71.90157877,0.00000000,
771,770.00000000,126.89797099,0.00000000,0.00000000,0.00000000,105.42150436,0.00000000,71.36031742,0.00000000,
772,771.00000000,129.23548872,0.00000000,0.00000000,0.00000000,107.12815844,0.00000000,72.96872994,0.00000000,
773,772.00000000,128.42858861,0.00000000,0.00000000,0.00000000,106.61436750,0.00000000,73.29230460,0.00000000,
774,773.00000000,128.10461524,0.00000000,0.00000000,0.00000000,106.52400074,0.00000000,72.98099392,0.00000000,
775,774.00000000,128.43922873,0.00000000,0.00000000,0.00000000,106.63193803,0.00000000,74.54834965,0.00000000,
776,775.00000000,127.73760466,0.00000000,0.00000000,0.00000000,106.82528139,0.00000000,73.54332933,0.00000000,
777,776.00000000,127.16360439,0.00000000,0.00000000,0.00000000,106.15257801,0.00000000,74.02374571,0.00000000,
778,777.00000000,128.53969494,0.00000000,0.00000000,0.00000000,107.08306618,0.00000000,73.78192016,0.00000000,
779,778.00000000,128.33736491,0.00000000,0.00000000,0.00000000,106.83262756,0.00000000,73.74948639,0.00000000,
780,779.00000000,127.79826389,0.00000000,0.00000000,0.00000000,106.18662799,0.00000000,73.05379794,0.00000000,
781,780.00000000,127.86059987,0.00000000,0.00000000,0.00000000,106.27534947,0.00000000,72.33232702,0.00000000,
782,781.00000000,127.62669266,0.00000000,0.00000000,0.00000000,106.49761210,0.00000000,71.63637509,0.00000000,
783,782.00000000,127.39932980,0.00000000,0.00000000,0.00000000,106.21813630,0.00000000,71.74092633,0.00000000,
784,783.00000000,126.90877685,0.00000000,0.00000000,0.00000000,105.04987083,0.00000000,71.99258114,0.00000000,
785,784.00000000,127.23073220,0.00000000,0.00000000,0.00000000,105.86040183,0.00000000,73.26641449,0.00000000,
786,785.00000000,126.68196539,0.00000000,0.00000000,0.00000000,104.67516751,0.00000000,73.92947909,0.00000000,
787,786.00000000,127.62837122,0.00000000,0.00000000,0.00000000,105.92210799,0.00000000,75.17330641,0.00000000,
788,787.00000000,127.16083380,0.00000000,0.00000000,0.00000000,105.58385769,0.00000000,74.34182073,0.00000000,
789,788.00000000,126.49834574,0.00000000,0.00000000,0.00000000,104.98266479,0.00000000,73.22607224,0.00000000,
790,789.00000000,128.34159129,0.00000000,0.00000000,0.00000000,106.16382315,0.00000000,74.31905538,0.00000000,
791,790.00000000,127.45196582,0.00000000,0.00000000,0.00000000,105.70299225,0.00000000,73.30344405,0.00000000,
792,791.00000000,126.28683793,0.00000000,0.00000000,0.00000000,105.08004363,0.00000000,72.95158784,0.00000000,
793,792.00000000,126.56233708,0.00000000,0.00000000,0.00000000,104.99528580,0.00000000,74.07908572,0.00000000,
794,793.00000000,126.89580355,0.00000000,0.00000000,0.00000000,105.39088892,0.00000000,74.23959236,0.00000000,
795,794.00000000,125.64153427,0.00000000,0.00000000,0.00000000,104.75157393,0.00000000,75.65642536,0.00000000,
796,795.00000000,127.06589010,0.00000000,0.00000000,0.00000000,104.83434005,0.00000000,74.97463710,0.00000000,
797,796.00000000,126.57305039,0.00000000,0.00000000,0.00000000,104.52630423,0.00000000,73.43508388,0.00000000,
798,797.00000000,123.67672694,0.00000000,0.00000000,0.00000000,102.92863638,0.00000000,76.22695916,0.00000000,
799,798.00000000,125.43554269,0.00000000,0.00000000,0.00000000,103.80769179,0.00000000,77.01872467,0.00000000,
800,799.00000000,123.88695335,0.00000000,0.00000000,0.00000000,103.02404411,0.00000000,74.84385064,0.00000000,
801,800.00000000,125.56205423,0.00000000,0.00000000,0.00000000,104.51128010,0.00000000,74.79823328,0.00000000,
802,801.00000000,125.68151807,0.00000000,0.00000000,0.00000000,104.60679847,0.00000000,77.53304523,0.00000000,
803,802.00000000,124.58910213,0.00000000,0.00000000,0.00000000,103.74636935,0.00000000,74.69179599,0.00000000,
804,803.00000000,125.49176580,0.00000000,0.00000000,0.00000000,103.84630526,0.00000000,74.63007252,0.00000000,
805,804.00000000,124.94585205,0.00000000,0.00000000,0.00000000,103.98322634,0.00000000,75.03320905,0.00000000,
806,805.00000000,125.59371917,0.00000000,0.00000000,0.00000000,103.98613118,0.00000000,74.06347814,0.00000000,
807,806.00000000,124.41143930,0.00000000,0.00000000,0.00000000,103.90310957,0.00000000,74.96248098,0.00000000,
808,807.00000000,123.46935937,0.00000000,0.00000000,0.00000000,103.04115109,0.00000000,74.92608016,0.00000000,
809,808.00000000,123.13006571,0.00000000,0.00000000,0.00000000,102.80331751,0.00000000,77.75411205,0.00000000,
810,809.00000000,123.83639957,0.00000000,0.00000000,0.00000000,102.90685493,0.00000000,74.67587884,0.00000000,
811,810.00000000,124.28018369,0.00000000,0.00000000,0.00000000,103.24821686,0.00000000,75.49392630,0.00000000,
812,811.00000000,123.50945759,0.00000000,0.00000000,0.00000000,102.70819097,0.00000000,76.38331680,0.00000000,
813,812.00000000,123.30427140,0.00000000,0.00000000,0.00000000,102.77928611,0.00000000,77.00790726,0.00000000,
814,813.00000000,123.71571313,0.00000000,0.00000000,0.00000000,102.95625339,0.00000000,75.71245400,0.00000000,
815,814.00000000,123.60724876,0.00000000,0.00000000,0.00000000,102.71697331,0.00000000,74.47199593,0.00000000,
816,815.00000000,124.82548359,0.00000000,0.00000000,0.00000000,103.52191370,0.00000000,76.30162262,0.00000000,
817,816.00000000,123.46736222,0.00000000,0.00000000,0.00000000,102.28874561,0.00000000,75.99257112,0.00000000,
818,817.00000000,124.21168065,0.00000000,0.00000000,0.00000000,102.82972392,0.00000000,75.92502564,0.00000000,
819,818.00000000,123.55589596,0.00000000,0.00000000,0.00000000,102.81347387,0.00000000,76.55726843,0.00000000,
820,819.00000000,122.42647979,0.00000000,0.00000000,0.00000000,101.96169990,0.00000000,77.09762935,0.00000000,
821,820.00000000,122.74530184,0.00000000,0.00000000,0.00000000,102.08567028,0.00000000,76.51434158,0.00000000,
822,821.00000000,123.37198411,0.00000000,0.00000000,0.00000000,103.09150714,0.00000000,76.05856712,0.00000000,
823,822.00000000,121.72206228,0.00000000,0.00000000,0.00000000,101.55487075,0.00000000,76.23754786,0.00000000,
824,823.00000000,122.73609718,0.00000000,0.00000000,0.00000000,102.03149778,0.00000000,76.23387018,0.00000000,
825,824.00000000,122.80209621,0.00000000,0.00000000,0.00000000,102.46245622,0.00000000,78.36359189,0.00000000,
826,825.00000000,122.22465456,0.00000000,0.00000000,0.00000000,101.46868943,0.00000000,74.50174812,0.00000000,
827,826.00000000,122.26003433,0.00000000,0.00000000,0.00000000,101.44194259,0.00000000,75.87399644,0.00000000,
828,827.00000000,122.01244498,0.00000000,0.00000000,0.00000000,101.11320483,0.00000000,78.62802392,0.00000000,
829,828.00000000,121.99010610,0.00000000,0.00000000,0.00000000,101.15498279,0.00000000,75.54187037,0.00000000,
830,829.00000000,121.86686782,0.00000000,0.00000000,0.00000000,102.25166442,0.00000000,77.24787065,0.00000000,
831,830.00000000,122.27272375,0.00000000,0.00000000,0.00000000,101.49124416,0.00000000,79.30232537,0.00000000,
832,831.00000000,121.69357391,0.00000000,0.00000000,0.00000000,101.55232499,0.00000000,79.25943140,0.00000000,
833,832.00000000,122.34456820,0.00000000,0.00000000,0.00000000,101.66205029,0.00000000,78.42892810,0.00000000,
834,833.00000000,121.86117964,0.00000000,0.00000000,0.00000000,101.42220922,0.00000000,76.40701719,0.00000000,
835,834.00000000,121.44421139,0.00000000,0.00000000,0.00000000,101.28682076,0.00000000,76.48021470,0.00000000,
836,835.00000000,121.27882329,0.00000000,0.00000000,0.00000000,101.02341480,0.00000000,76.10998043,0.00000000,
837,836.00000000,122.05843141,0.00000000,0.00000000,0.00000000,101.66172279,0.00000000,77.89508355,0.00000000,
838,837.00000000,120.40115321,0.00000000,0.00000000,0.00000000,100.42231741,0.00000000,77.46271654,0.00000000,
839,838.00000000,120.88546933,0.00000000,0.00000000,0.00000000,100.80186708,0.00000000,77.55528161,0.00000000,
840,839.00000000,120.72230635,0.00000000,0.00000000,0.00000000,100.70354564,0.00000000,78.70909601,0.00000000,
841,840.00000000,120.65954124,0.00000000,0.00000000,0.00000000,100.68171810,0.00000000,78.37143588,0.00000000,
842,841.00000000,120.69812906,0.00000000,0.00000000,0.00000000,100.66798001,0.00000000,77.27903263,0.00000000,
843,842.00000000,119.56176232,0.00000000,0.00000000,0.00000000,99.72169683,0.00000000,78.96458068,0.00000000,
844,843.00000000,120.00524405,0.00000000,0.00000000,0.00000000,99.80368652,0.00000000,79.04024959,0.00000000,
845,844.00000000,119.49717193,0.00000000,0.00000000,0.00000000,99.55736811,0.00000000,77.70291359,0.00000000,
846,845.00000000,120.05684803,0.00000000,0.00000000,0.00000000,100.08524845,0.00000000,79.40856566,0.00000000,
847,846.00000000,120.37841478,0.00000000,0.00000000,0.00000000,99.94659716,0.00000000,76.75553285,0.00000000,
848,847.00000000,119.90304852,0.00000000,0.00000000,0.00000000,100.08850462,0.00000000,78.12473341,0.00000000,
849,848.00000000,120.02577889,0.00000000,0.00000000,0.00000000,99.42779476,0.00000000,78.56696162,0.00000000,
850,849.00000000,120.18275807,0.00000000,0.00000000,0.00000000,99.28756956,0.00000000,79.00416735,0.00000000,
851,850.00000000,119.62828078,0.00000000,0.00000000,0.00000000,99.66822741,0.00000000,79.85096074,0.00000000,
852,851.00000000,118.99561771,0.00000000,0.00000000,0.00000000,98.83394556,0.00000000,79.27665783,0.00000000,
853,852.00000000,119.60472615,0.00000000,0.00000000,0.00000000,99.70552174,0.00000000,79.75936082,0.00000000,
854,853.00000000,118.96281466,0.00000000,0.00000000,0.00000000,98.96682818,0.00000000,81.15192139,0.00000000,
855,854.00000000,119.20663715,0.00000000,0.00000000,0.00000000,98.65798397,0.00000000,79.44563986,0.00000000,
856,855.00000000,120.12095422,0.00000000,0.00000000,0.00000000,99.17036199,0.00000000,77.75652135,0.00000000,
857,856.00000000,118.65053514,0.00000000,0.00000000,0.00000000,98.82357315,0.00000000,80.32507915,0.00000000,
858,857.00000000,119.27169293,0.00000000,0.00000000,0.00000000,99.36207859,0.00000000,80.95292713,0.00000000,
859,858.00000000,118.67523989,0.00000000,0.00000000,0.00000000,98.63090151,0.00000000,79.61939738,0.00000000,
860,859.00000000,117.69449884,0.00000000,0.00000000,0.00000000,97.82948314,0.00000000,79.55632137,0.00000000,
861,860.00000000,119.48169254,0.00000000,0.00000000,0.00000000,99.33947947,0.00000000,79.15118962,0.00000000,
862,861.00000000,118.25456871,0.00000000,0.00000000,0.00000000,97.93979329,0.00000000,79.51728770,0.00000000,
863,862.00000000,118.54473694,0.00000000,0.00000000,0.00000000,98.73804659,0.00000000,81.35697216,0.00000000,
864,863.00000000,119.35092496,0.00000000,0.00000000,0.00000000,99.00260513,0.00000000,80.28243081,0.00000000,
865,864.00000000,118.36387405,0.00000000,0.00000000,0.00000000,98.73117616,0.00000000,81.08545947,0.00000000,
866,865.00000000,116.49452906,0.00000000,0.00000000,0.00000000,96.92635358,0.00000000,81.47967285,0.00000000,
867,866.00000000,118.32697158,0.00000000,0.00000000,0.00000000,98.33620087,0.00000000,81.50366692,0.00000000,
868,867.00000000,117.91071035,0.00000000,0.00000000,0.00000000,98.42886710,0.00000000,81.16016506,0.00000000,
869,868.00000000,118.59943761,0.00000000,0.00000000,0.00000000,98.22535116,0.00000000,80.56779694,0.00000000,
870,869.00000000,117.89999525,0.00000000,0.00000000,0.00000000,98.64104604,0.00000000,82.50801998,0.00000000,
871,870.00000000,117.79043377,0.00000000,0.00000000,0.00000000,97.69076716,0.00000000,80.72820517,0.00000000,
872,871.00000000,116.94946942,0.00000000,0.00000000,0.00000000,96.85317660,0.00000000,81.69087911,0.00000000,
873,872.00000000,117.23820114,0.00000000,0.00000000,0.00000000,98.13057536,0.00000000,82.80833737,0.00000000,
874,873.00000000,115.89282449,0.00000000,0.00000000,0.00000000,96.21558584,0.00000000,82.72708292,0.00000000,
875,874.00000000,116.57163746,0.00000000,0.00000000,0.00000000,96.92537755,0.00000000,82.96362258,0.00000000,
876,875.00000000,117.72536855,0.00000000,0.00000000,0.00000000,97.62423054,0.00000000,80.27934912,0.00000000,
877,876.00000000,118.52429187,0.00000000,0.00000000,0.00000000,98.37913893,0.00000000,82.77158349,0.00000000,
878,877.00000000,116.80289081,0.00000000,0.00000000,0.00000000,96.80352228,0.00000000,82.89668553,0.00000000,
879,878.00000000,118.30119630,0.00000000,0.00000000,0.00000000,97.28417534,0.00000000,81.42440760,0.00000000,
880,879.00000000,115.90873728,0.00000000,0.00000000,0.00000000,96.78134819,0.00000000,81.24935115,0.00000000,
881,880.00000000,117.12522843,0.00000000,0.00000000,0.00000000,97.31529057,0.00000000,80.76142289,0.00000000,
882,881.00000000,117.17500358,0.00000000,0.00000000,0.00000000,97.69519009,0.00000000,83.91769618,0.00000000,
883,882.00000000,116.40597155,0.00000000,0.00000000,0.00000000,96.89147891,0.00000000,83.24473165,0.00000000,
884,883.00000000,115.45515495,0.00000000,0.00000000,0.00000000,96.45690714,0.00000000,84.13581787,0.00000000,
885,884.00000000,115.44815026,0.00000000,0.00000000,0.00000000,96.29081206,0.00000000,83.16903663,0.00000000,
886,885.00000000,115.47521273,0.00000000,0.00000000,0.00000000,96.11634098,0.00000000,82.33148659,0.00000000,
887,886.00000000,115.31984996,0.00000000,0.00000000,0.00000000,96.01787822,0.00000000,84.10328499,0.00000000,
888,887.00000000,115.62542747,0.00000000,0.00000000,0.00000000,96.34839694,0.00000000,85.37532814,0.00000000,
889,888.00000000,116.00824967,0.00000000,0.00000000,0.00000000,96.71837672,0.00000000,85.17348009,0.00000000,
890,889.00000000,115.05320056,0.00000000,0.00000000,0.00000000,95.95462667,0.00000000,82.64267865,0.00000000,
891,890.00000000,116.11393325,0.00000000,0.00000000,0.00000000,96.26414401,0.00000000,81.36101573,0.00000000,
892,891.00000000,115.40886465,0.00000000,0.00000000,0.00000000,95.49398708,0.00000000,82.66835126,0.00000000,
893,892.00000000,114.29048153,0.00000000,0.00000000,0.00000000,94.84931079,0.00000000,82.17888958,0.00000000,
894,893.00000000,116.02771820,0.00000000,0.00000000,0.00000000,96.79093576,0.00000000,84.94113695,0.00000000,
895,894.00000000,115.82954923,0.00000000,0.00000000,0.00000000,95.77449588,0.00000000,81.73490308,0.00000000,
896,895.00000000,114.03949897,0.00000000,0.00000000,0.00000000,94.75187916,0.00000000,82.67747278,0.00000000,
897,896.00000000,115.32100813,0.00000000,0.00000000,0.00000000,96.18621620,0.00000000,81.67164536,0.00000000,
898,897.00000000,115.13423893,0.00000000,0.00000000,0.00000000,96.75502855,0.00000000,85.28657195,0.00000000,
899,898.00000000,114.52135771,0.00000000,0.00000000,0.00000000,95.65372578,0.00000000,86.49469889,0.00000000,
900,899.00000000,113.33311263,0.00000000,0.00000000,0.00000000,94.36445711,0.00000000,85.88085682,0.00000000,
901,900.00000000,114.31183143,0.00000000,0.00000000,0.00000000,95.02973671,0.00000000,85.83554320,0.00000000,
902,901.00000000,114.01181718,0.00000000,0.00000000,0.00000000,95.25083031,0.00000000,84.81106593,0.00000000,
903,902.00000000,113.13656265,0.00000000,0.00000000,0.00000000,94.45826990,0.00000000,85.28959126,0.00000000,
904,903.00000000,112.57372036,0.00000000,0.00000000,0.00000000,94.11662373,0.00000000,83.77559396,0.00000000,
905,904.00000000,114.83678535,0.00000000,0.00000000,0.00000000,94.78104534,0.00000000,81.91129484,0.00000000,
906,905.00000000,114.65335809,0.00000000,0.00000000,0.00000000,95.46058433,0.00000000,84.13592803,0.00000000,
907,906.00000000,114.05770605,0.00000000,0.00000000,0.00000000,95.29883085,0.00000000,82.71847961,0.00000000,
908,907.00000000,114.39911191,0.00000000,0.00000000,0.00000000,96.05494023,0.00000000,84.08479063,0.00000000,
909,908.00000000,113.99794163,0.00000000,0.00000000,0.00000000,95.01460710,0.00000000,85.31776315,0.00000000,
910,909.00000000,112.96787980,0.00000000,0.00000000,0.00000000,94.42361255,0.00000000,83.09544161,0.00000000,
911,910.00000000,113.77981060,0.00000000,0.00000000,0.00000000,95.26477227,0.00000000,84.45396188,0.00000000,
912,911.00000000,112.89528614,0.00000000,0.00000000,0.00000000,94.26082843,0.00000000,83.65576266,0.00000000,
913,912.00000000,113.81095020,0.00000000,0.00000000,0.00000000,94.99119386,0.00000000,84.26490246,0.00000000,
914,913.00000000,113.18645041,0.00000000,0.00000000,0.00000000,94.58212577,0.00000000,86.79407866,0.00000000,
915,914.00000000,113.27517622,0.00000000,0.00000000,0.00000000,94.77216160,0.00000000,86.04455775,0.00000000,
916,915.00000000,111.55717013,0.00000000,0.00000000,0.00000000,93.51972106,0.00000000,84.01859310,0.00000000,
917,916.00000000,111.16556375,0.00000000,0.00000000,0.00000000,93.35863430,0.00000000,85.71330564,0.00000000,
918,917.00000000,112.46757478,0.00000000,0.00000000,0.00000000,94.60670912,0.00000000,85.43634940,0.00000000,
919,918.00000000,112.07668910,0.00000000,0.00000000,0.00000000,93.82415765,0.00000000,86.98757531,0.00000000,
920,919.00000000,111.86542295,0.00000000,0.00000000,0.00000000,93.70082822,0.00000000,84.87424815,0.00000000,
921,920.00000000,111.52150776,0.00000000,0.00000000,0.00000000,93.67151456,0.00000000,86.47657001,0.00000000,
922,921.00000000,111.54868217,0.00000000,0.00000000,0.00000000,93.93926614,0.00000000,85.31055010,0.00000000,
923,922.00000000,112.03642724,0.00000000,0.00000000,0.00000000,93.21422066,0.00000000,84.23390528,0.00000000,
924,923.00000000,110.90554184,0.00000000,0.00000000,0.00000000,93.17452854,0.00000000,84.89730058,0.00000000,
925,924.00000000,110.54987242,0.00000000,0.00000000,0.00000000,93.02680717,0.00000000,86.32051078,0.00000000,
926,925.00000000,112.70981191,0.00000000,0.00000000,0.00000000,94.77546710,0.00000000,85.59431837,0.00000000,
927,926.00000000,110.94254020,0.00000000,0.00000000,0.00000000,93.41830299,0.00000000,84.17184107,0.00000000,
928,927.00000000,111.47918163,0.00000000,0.00000000,0.00000000,93.22456848,0.00000000,82.61898567,0.00000000,
929,928.00000000,110.61718060,0.00000000,0.00000000,0.00000000,93.55331989,0.00000000,84.90123141,0.00000000,
930,929.00000000,110.63120988,0.00000000,0.00000000,0.00000000,93.21424487,0.00000000,87.87319332,0.00000000,
931,930.00000000,110.94791810,0.00000000,0.00000000,0.00000000,93.04765978,0.00000000,87.09365019,0.00000000,
932,931.00000000,110.77535933,0.00000000,0.00000000,0.00000000,93.73253877,0.00000000,87.95005774,0.00000000,
933,932.00000000,110.08072228,0.00000000,0.00000000,0.00000000,93.11283468,0.00000000,88.88249986,0.00000000,
934,933.00000000,110.45367543,0.00000000,0.00000000,0.00000000,92.69869006,0.00000000,86.47651449,0.00000000,
935,934.00000000,109.37968974,0.00000000,0.00000000,0.00000000,92.57135007,0.00000000,87.25337456,0.00000000,
936,935.00000000,109.03446888,0.00000000,0.00000000,0.00000000,92.53021798,0.00000000,87.97596466,0.00000000,
937,936.00000000,110.72463805,0.00000000,0.00000000,0.00000000,93.45589468,0.00000000,87.21045001,0.00000000,
938,937.00000000,110.90071678,0.00000000,0.00000000,0.00000000,93.91713709,0.00000000,86.88824082,0.00000000,
939,938.00000000,110.30915761,0.00000000,0.00000000,0.00000000,93.12207944,0.00000000,86.13468274,0.00000000,
940,939.00000000,109.25536980,0.00000000,0.00000000,0.00000000,91.93026957,0.00000000,86.66337033,0.00000000,
941,940.00000000,110.11722735,0.00000000,0.00000000,0.00000000,92.95266303,0.00000000,87.99153022,0.00000000,
942,941.00000000,109.06328577,0.00000000,0.00000000,0.00000000,92.03381950,0.00000000,87.18545535,0.00000000,
943,942.00000000,109.17612085,0.00000000,0.00000000,0.00000000,92.38917347,0.00000000,88.76119858,0.00000000,
944,943.00000000,108.97064253,0.00000000,0.00000000,0.00000000,92.61296153,0.00000000,88.60889578,0.00000000,
945,944.00000000,109.02041738,0.00000000,0.00000000,0.00000000,92.15134740,0.00000000,88.70397739,0.00000000,
946,945.00000000,108.94417143,0.00000000,0.00000000,0.00000000,92.30930915,0.00000000,88.46339532,0.00000000,
947,946.00000000,109.11982166,0.00000000,0.00000000,0.00000000,92.52743126,0.00000000,86.66174366,0.00000000,
948,947.00000000,108.47632333,0.00000000,0.00000000,0.00000000,91.47941060,0.00000000,86.35469059,0.00000000,
949,948.00000000,109.52930890,0.00000000,0.00000000,0.00000000,92.40961221,0.00000000,88.35224614,0.00000000,
950,949.00000000,109.16103284,0.00000000,0.00000000,0.00000000,92.94699926,0.00000000,88.59340196,0.00000000,
951,950.00000000,108.78541555,0.00000000,0.00000000,0.00000000,91.56777471,0.00000000,86.67275733,0.00000000,
952,951.00000000,108.33843313,0.00000000,0.00000000,0.00000000,91.57285209,0.00000000,88.39173336,0.00000000,
953,952.00000000,107.35308775,0.00000000,0.00000000,0.00000000,90.87142306,0.00000000,88.42502712,0.00000000,
954,953.00000000,107.72881907,0.00000000,0.00000000,0.00000000,91.10900899,0.00000000,88.78957920,0.00000000,
955,954.00000000,109.22037400,0.00000000,0.00000000,0.00000000,92.75648174,0.00000000,90.37144096,0.00000000,
956,955.00000000,108.03269136,0.00000000,0.00000000,0.00000000,91.62432968,0.00000000,88.42654277,0.00000000,
957,956.00000000,108.68243296,0.00000000,0.00000000,0.00000000,91.86557169,0.00000000,89.15415765,0.00000000,
958,957.00000000,108.63514157,0.00000000,0.00000000,0.00000000,92.24965427,0.00000000,89.31486409,0.00000000,
959,958.00000000,108.02120867,0.00000000,0.00000000,0.00000000,91.92486117,0.00000000,89.90040589,0.00000000,
960,959.00000000,107.90439200,0.00000000,0.00000000,0.00000000,91.66371684,0.00000000,89.48640885,0.00000000,
961,960.00000000,107.15773592,0.00000000,0.00000000,0.00000000,90.80939130,0.00000000,91.16015421,0.00000000,
