2.49076	-0.00180849	
2.49088	-0.00244598	
2.491	-0.00235098	
2.49112	-0.00103107	
2.49125	0.000967167	
2.49137	0.00249743	
2.49149	0.00282008	
2.49161	0.00218066	
2.49174	0.00143703	
2.49186	0.00114105	
2.49198	0.00106408	
2.4921	0.000612616	
2.49223	-0.000335978	
2.49235	-0.00113597	
2.49247	-0.00100055	
2.4926	7.84445e-05	
2.49272	0.00111782	
2.49284	0.000990684	
2.49296	-0.000449271	
2.49309	-0.00209926	
2.49321	-0.00258053	
2.49333	-0.00156394	
2.49345	-0.000154095	
2.49358	0.000125192	
2.4937	-0.00117452	
2.49382	-0.00290449	
2.49395	-0.00333727	
2.49407	-0.00181989	
2.49419	0.000508763	
2.49431	0.00167369	
2.49444	0.000635008	
2.49456	-0.00174517	
2.49468	-0.00346271	
2.4948	-0.00314653	
2.49493	-0.00121729	
2.49505	0.000591334	
2.49517	0.00084528	
2.4953	-0.00036381	
2.49542	-0.00165656	
2.49554	-0.00173533	
2.49566	-0.000539056	
2.49579	0.000848777	
2.49591	0.00132909	
2.49603	0.000788423	
2.49615	4.67408e-05	
2.49628	-6.2786e-05	
2.4964	0.000499537	
2.49652	0.00107713	
2.49665	0.00111533	
2.49677	0.000785215	
2.49689	0.000779307	
2.49701	0.00152176	
2.49714	0.00264108	
2.49726	0.00325679	
2.49738	0.00280179	
2.4975	0.00156785	
2.49763	0.000444159	
2.49775	0.000125186	
2.49787	0.000545505	
2.49799	0.00103352	
2.49812	0.000979199	
2.49824	0.000346242	
2.49836	-0.000394946	
2.49849	-0.000757038	
2.49861	-0.000629942	
2.49873	-0.000249083	
2.49885	0.000120844	
2.49898	0.000395145	
2.4991	0.000592127	
2.49922	0.000653253	
2.49934	0.000430628	
2.49947	-0.000109647	
2.49959	-0.000731132	
2.49971	-0.00105483	
2.49984	-0.000889482	
2.49996	-0.000434474	
2.50008	-0.000116587	
2.5002	-0.000176326	
2.50033	-0.000426659	
2.50045	-0.000418733	
2.50057	0.000107784	
2.50069	0.000936255	
2.50082	0.00152037	
2.50094	0.00143261	
2.50106	0.000708295	
2.50119	-0.000221646	
2.50131	-0.000902261	
2.50143	-0.00117753	
2.50155	-0.00119765	
2.50168	-0.00117573	
2.5018	-0.0011748	
2.50192	-0.00113264	
2.50204	-0.00102026	
2.50217	-0.000928004	
2.50229	-0.000945059	
2.50241	-0.00099337	
2.50254	-0.000821233	
2.50266	-0.000222597	
2.50278	0.000714453	
2.5029	0.00157859	
2.50303	0.00188836	
2.50315	0.00142544	
2.50327	0.000369963	
2.50339	-0.00085338	
2.50352	-0.00185383	
2.50364	-0.00243931	
2.50376	-0.00256536	
2.50389	-0.00222221	
2.50401	-0.00141306	
