3.600029999999999841e+00	8.083890000000000520e-02
3.600150000000000183e+00	8.191750000000000420e-02
3.600270000000000081e+00	8.284049999999999747e-02
3.600400000000000045e+00	8.342289999999999428e-02
3.600519999999999943e+00	8.399270000000000347e-02
3.600639999999999841e+00	8.476720000000000088e-02
3.600760000000000183e+00	8.582049999999999401e-02
3.600880000000000081e+00	8.687380000000000102e-02
3.600999999999999979e+00	8.793979999999999853e-02
3.601129999999999942e+00	8.900550000000000128e-02
3.601249999999999840e+00	8.978540000000000132e-02
3.601370000000000182e+00	9.056559999999999611e-02
3.601490000000000080e+00	9.170760000000000023e-02
3.601609999999999978e+00	9.284920000000000673e-02
3.601729999999999876e+00	9.364160000000000539e-02
3.601859999999999840e+00	9.423009999999999720e-02
3.601980000000000182e+00	9.516370000000000384e-02
3.602100000000000080e+00	9.643759999999999832e-02
3.602219999999999978e+00	9.750409999999999633e-02
3.602339999999999876e+00	9.823020000000000362e-02
3.602460000000000218e+00	9.903320000000000178e-02
3.602590000000000181e+00	1.000400000000000039e-01
3.602710000000000079e+00	1.007939999999999947e-01
3.602829999999999977e+00	1.012070000000000053e-01
3.602949999999999875e+00	1.017900000000000055e-01
3.603070000000000217e+00	1.025780000000000025e-01
3.603190000000000115e+00	1.032280000000000003e-01
3.603320000000000078e+00	1.035380000000000050e-01
3.603439999999999976e+00	1.039429999999999937e-01
3.603559999999999874e+00	1.046870000000000023e-01
3.603680000000000216e+00	1.053609999999999963e-01
3.603800000000000114e+00	1.056949999999999973e-01
3.603920000000000012e+00	1.060289999999999982e-01
3.604049999999999976e+00	1.067030000000000062e-01
3.604169999999999874e+00	1.074809999999999932e-01
3.604290000000000216e+00	1.079180000000000000e-01
3.604410000000000114e+00	1.081469999999999931e-01
3.604530000000000012e+00	1.085799999999999960e-01
3.604649999999999910e+00	1.091219999999999968e-01
3.604769999999999808e+00	1.096629999999999966e-01
3.604900000000000215e+00	1.101929999999999993e-01
3.605020000000000113e+00	1.109259999999999968e-01
3.605140000000000011e+00	1.116120000000000029e-01
3.605259999999999909e+00	1.120929999999999982e-01
3.605379999999999807e+00	1.125919999999999976e-01
3.605500000000000149e+00	1.134310000000000040e-01
3.605630000000000113e+00	1.144190000000000068e-01
3.605750000000000011e+00	1.150660000000000016e-01
3.605869999999999909e+00	1.155520000000000019e-01
3.605989999999999807e+00	1.160380000000000023e-01
3.606110000000000149e+00	1.165899999999999992e-01
3.606230000000000047e+00	1.171419999999999961e-01
3.606360000000000010e+00	1.173199999999999937e-01
3.606479999999999908e+00	1.174980000000000052e-01
3.606599999999999806e+00	1.180640000000000023e-01
3.606720000000000148e+00	1.186289999999999983e-01
3.606840000000000046e+00	1.190240000000000048e-01
3.606959999999999944e+00	1.194189999999999974e-01
3.607089999999999907e+00	1.201099999999999945e-01
3.607209999999999805e+00	1.208010000000000056e-01
3.607330000000000148e+00	1.213899999999999979e-01
3.607450000000000045e+00	1.219780000000000031e-01
3.607569999999999943e+00	1.225750000000000034e-01
3.607689999999999841e+00	1.231730000000000047e-01
3.607819999999999805e+00	1.239399999999999946e-01
3.607940000000000147e+00	1.247079999999999994e-01
3.608060000000000045e+00	1.253160000000000107e-01
3.608179999999999943e+00	1.259250000000000091e-01
3.608299999999999841e+00	1.267719999999999958e-01
3.608420000000000183e+00	1.276190000000000102e-01
3.608550000000000146e+00	1.285489999999999966e-01
3.608670000000000044e+00	1.294790000000000108e-01
