3.343739999999999934e+00	9.360129999999999839e-01
3.343859999999999832e+00	9.372329999999999828e-01
3.343980000000000175e+00	9.380429999999999602e-01
3.344100000000000072e+00	9.383770000000000167e-01
3.344219999999999970e+00	9.383019999999999694e-01
3.344339999999999868e+00	9.386980000000000324e-01
3.344469999999999832e+00	9.395010000000000305e-01
3.344590000000000174e+00	9.393139999999999823e-01
3.344710000000000072e+00	9.370840000000000281e-01
3.344829999999999970e+00	9.346440000000000303e-01
3.344949999999999868e+00	9.342470000000000496e-01
3.345070000000000210e+00	9.343240000000000434e-01
3.345200000000000173e+00	9.318109999999999449e-01
3.345320000000000071e+00	9.269319999999999782e-01
3.345439999999999969e+00	9.230089999999999684e-01
3.345559999999999867e+00	9.223409999999999664e-01
3.345680000000000209e+00	9.234440000000000426e-01
3.345800000000000107e+00	9.253609999999999891e-01
3.345930000000000071e+00	9.285060000000000535e-01
3.346049999999999969e+00	9.330810000000000493e-01
3.346169999999999867e+00	9.372460000000000235e-01
3.346290000000000209e+00	9.403820000000000512e-01
3.346410000000000107e+00	9.442009999999999570e-01
3.346530000000000005e+00	9.494150000000000089e-01
3.346649999999999903e+00	9.546289999999999498e-01
3.346779999999999866e+00	9.584840000000000027e-01
3.346900000000000208e+00	9.623410000000000020e-01
3.347020000000000106e+00	9.676850000000000174e-01
3.347140000000000004e+00	9.739820000000000144e-01
3.347259999999999902e+00	9.800550000000000095e-01
3.347379999999999800e+00	9.863340000000000440e-01
3.347510000000000208e+00	9.938190000000000079e-01
3.347630000000000106e+00	1.002259999999999929e+00
3.347750000000000004e+00	1.010950000000000015e+00
3.347869999999999902e+00	1.020599999999999952e+00
3.347989999999999799e+00	1.031840000000000090e+00
3.348110000000000142e+00	1.044569999999999999e+00
3.348240000000000105e+00	1.058440000000000047e+00
3.348360000000000003e+00	1.073539999999999939e+00
3.348479999999999901e+00	1.089839999999999920e+00
3.348599999999999799e+00	1.106139999999999901e+00
3.348720000000000141e+00	1.121609999999999996e+00
3.348840000000000039e+00	1.137070000000000025e+00
3.348970000000000002e+00	1.152740000000000098e+00
3.349089999999999900e+00	1.166909999999999892e+00
3.349209999999999798e+00	1.177699999999999969e+00
3.349330000000000140e+00	1.185359999999999969e+00
3.349450000000000038e+00	1.191200000000000037e+00
3.349569999999999936e+00	1.195270000000000055e+00
3.349699999999999900e+00	1.197440000000000060e+00
3.349819999999999798e+00	1.198110000000000008e+00
3.349940000000000140e+00	1.198280000000000012e+00
3.350060000000000038e+00	1.197780000000000067e+00
3.350179999999999936e+00	1.196569999999999911e+00
3.350299999999999834e+00	1.196309999999999985e+00
3.350429999999999797e+00	1.198280000000000012e+00
3.350550000000000139e+00	1.201729999999999965e+00
3.350670000000000037e+00	1.204679999999999973e+00
3.350789999999999935e+00	1.206390000000000073e+00
3.350909999999999833e+00	1.207640000000000047e+00
3.351030000000000175e+00	1.208890000000000020e+00
3.351160000000000139e+00	1.208930000000000060e+00
3.351280000000000037e+00	1.206930000000000058e+00
3.351399999999999935e+00	1.203540000000000054e+00
3.351519999999999833e+00	1.200139999999999985e+00
3.351640000000000175e+00	1.197650000000000103e+00
3.351760000000000073e+00	1.196390000000000065e+00
3.351890000000000036e+00	1.196369999999999933e+00
3.352009999999999934e+00	1.197019999999999973e+00
3.352129999999999832e+00	1.198420000000000041e+00
3.352250000000000174e+00	1.201319999999999943e+00
3.352370000000000072e+00	1.207070000000000087e+00
3.352489999999999970e+00	1.216769999999999907e+00
3.352619999999999933e+00	1.230720000000000036e+00
3.352739999999999831e+00	1.247540000000000093e+00
3.352860000000000174e+00	1.265400000000000080e+00
3.352980000000000071e+00	1.282859999999999889e+00
3.353099999999999969e+00	1.299129999999999896e+00
3.353219999999999867e+00	1.313900000000000068e+00
3.353349999999999831e+00	1.326330000000000009e+00
3.353470000000000173e+00	1.336719999999999908e+00
3.353590000000000071e+00	1.346279999999999921e+00
3.353709999999999969e+00	1.356239999999999890e+00
3.353829999999999867e+00	1.365180000000000060e+00
3.353950000000000209e+00	1.371529999999999916e+00
3.354070000000000107e+00	1.375709999999999988e+00
3.354200000000000070e+00	1.380300000000000082e+00
3.354319999999999968e+00	1.386789999999999967e+00
3.354439999999999866e+00	1.393270000000000008e+00
3.354560000000000208e+00	1.398360000000000047e+00
3.354680000000000106e+00	1.402500000000000080e+00
3.354800000000000004e+00	1.407769999999999966e+00
3.354929999999999968e+00	1.414260000000000073e+00
3.355049999999999866e+00	1.420320000000000027e+00
3.355170000000000208e+00	1.424609999999999932e+00
3.355290000000000106e+00	1.427049999999999930e+00
3.355410000000000004e+00	1.429089999999999971e+00
3.355529999999999902e+00	1.431440000000000046e+00
3.355659999999999865e+00	1.433100000000000041e+00
3.355780000000000207e+00	1.431159999999999988e+00
3.355900000000000105e+00	1.425000000000000044e+00
3.356020000000000003e+00	1.417899999999999938e+00
3.356139999999999901e+00	1.413669999999999982e+00
3.356259999999999799e+00	1.411389999999999922e+00
3.356390000000000207e+00	1.405429999999999957e+00
3.356510000000000105e+00	1.392900000000000027e+00
3.356630000000000003e+00	1.377510000000000012e+00
3.356749999999999901e+00	1.365029999999999966e+00
3.356869999999999798e+00	1.357059999999999933e+00
3.356990000000000141e+00	1.351900000000000102e+00
3.357120000000000104e+00	1.349059999999999926e+00
