3.256029999999999980e+00	7.060040000000000066e-03
3.256149999999999878e+00	7.032400000000000283e-03
3.256279999999999841e+00	7.209100000000000404e-03
3.256400000000000183e+00	7.385629999999999799e-03
3.256520000000000081e+00	7.391889999999999919e-03
3.256639999999999979e+00	7.398430000000000110e-03
3.256759999999999877e+00	7.705090000000000376e-03
3.256880000000000219e+00	8.011459999999999762e-03
3.257010000000000183e+00	8.011330000000000534e-03
3.257130000000000081e+00	8.011400000000000118e-03
3.257249999999999979e+00	8.224310000000000301e-03
3.257369999999999877e+00	8.437129999999999283e-03
3.257490000000000219e+00	8.547789999999999555e-03
3.257610000000000117e+00	8.658519999999999411e-03
3.257740000000000080e+00	8.859189999999999426e-03
3.257859999999999978e+00	9.059760000000000035e-03
3.257979999999999876e+00	9.158160000000000259e-03
3.258100000000000218e+00	9.256479999999999222e-03
3.258220000000000116e+00	9.269670000000000687e-03
3.258340000000000014e+00	9.282949999999999882e-03
3.258469999999999978e+00	9.398389999999999522e-03
3.258589999999999876e+00	9.513930000000000303e-03
3.258710000000000218e+00	9.733439999999999453e-03
3.258830000000000116e+00	9.952660000000000326e-03
3.258950000000000014e+00	9.865379999999999983e-03
3.259069999999999911e+00	9.778530000000000555e-03
3.259199999999999875e+00	1.015139999999999966e-02
3.259320000000000217e+00	1.052409999999999977e-02
3.259440000000000115e+00	1.066660000000000004e-02
3.259560000000000013e+00	1.046869999999999919e-02
3.259679999999999911e+00	1.046700000000000061e-02
3.259799999999999809e+00	1.080580000000000082e-02
3.259930000000000216e+00	1.110200000000000076e-02
3.260050000000000114e+00	1.139800000000000015e-02
3.260170000000000012e+00	1.154720000000000052e-02
3.260289999999999910e+00	1.169639999999999916e-02
3.260409999999999808e+00	1.184559999999999953e-02
3.260530000000000150e+00	1.199509999999999986e-02
3.260660000000000114e+00	1.239570000000000081e-02
3.260780000000000012e+00	1.279600000000000008e-02
3.260899999999999910e+00	1.288979999999999987e-02
3.261019999999999808e+00	1.298370000000000080e-02
3.261140000000000150e+00	1.315840000000000065e-02
3.261260000000000048e+00	1.333340000000000046e-02
3.261390000000000011e+00	1.374679999999999999e-02
3.261509999999999909e+00	1.416000000000000071e-02
3.261629999999999807e+00	1.439340000000000064e-02
3.261750000000000149e+00	1.462669999999999942e-02
3.261870000000000047e+00	1.486009999999999935e-02
3.261989999999999945e+00	1.509360000000000042e-02
3.262119999999999909e+00	1.544200000000000086e-02
3.262239999999999807e+00	1.579039999999999958e-02
3.262360000000000149e+00	1.613879999999999829e-02
3.262480000000000047e+00	1.648689999999999878e-02
3.262599999999999945e+00	1.659269999999999842e-02
3.262719999999999843e+00	1.669850000000000154e-02
3.262840000000000185e+00	1.690650000000000139e-02
3.262970000000000148e+00	1.711450000000000124e-02
3.263090000000000046e+00	1.735449999999999840e-02
3.263209999999999944e+00	1.759420000000000081e-02
