,0.001,0.021,0.041,0.061,0.081,0.101,0.121,0.14100000000000001,0.161,0.181,0.201,0.221,0.241,0.261,0.281,0.301,0.321,0.341,0.361,0.381,0.401,0.421,0.441,0.461,0.481,0.501
0.02,0.0017298776820000028,0.0013054503120000227,0.0008799397159999778,0.00045221881600004954,2.114068799996538e-05,0.00041447181599996163,0.0008558369939999921,0.0013042260400000227,0.001760975792000019,0.002227502813999971,0.002705319101999948,0.0031960498179999797,0.0037014535040000296,0.004223445327999953,0.00476412405000004,0.0053258035440000295,0.005911049922000033,0.006522725563999965,0.007164041710000013,0.007838621724000017,0.00855057773200002,0.009304604170000008,0.010106092787999954,0.010961275219999955,0.011877401190000025,0.012862963246000003
0.03,0.0013022933180000251,0.00035099629799995036,0.0006060380040000535,0.0015745593900000077,0.0025605481079999937,0.0035703409020000354,0.004610772571999988,0.005689339869999976,0.006814396421999991,0.007995389883999948,0.009243156256000029,0.010570291675999988,0.011991629861999975,0.013524864979999995,0.015191377117999949,0.01701734411799999,0.019035264972000088,0.021286085898000018,0.02382222810400003,0.026711997180000058,0.030046168038000032,0.03394810275000004,0.03858981179400017,0.044218428870000215,0.051201813876000146,0.0601112864220002
0.039999999999999994,0.0009740058820000286,0.0007168178140000148,0.002426552915999969,0.004173688996000013,0.0059780619980000504,0.007861635800000044,0.009849454053999951,0.011970853460000042,0.01426106914599995,0.016763427494000005,0.019532428543999947,0.022638200440000034,0.026173121677999955,0.030261970028000018,0.03507800978599995,0.04086948848800004,0.04800525833999997,0.057057525440000034,0.068961506542,0.08534697415000003,0.10928858694000004,0.14716632742800012,0.2134966507320002,0.3395442361500003,0.5404981192120004,0.7126134260940007
0.049999999999999996,0.0008278408359999601,0.0018137945559998925,0.004500301737999979,0.007277661815999925,0.010197025413999972,0.01331803472399995,0.01671325210199992,0.020474428375999998,0.024721818819999963,0.029618644835999963,0.03539452810999999,0.04238524442199998,0.0511037316939999,0.06237476120599994,0.07760909154599988,0.09941000208199985,0.1330442854079999,0.19026375788599992,0.29768657310799973,0.4849707281979997,0.6755273518299995,0.7864509207499993,0.8452934959579994,0.8796243015339993,0.9016997773819992,0.9169886936739993
0.06,0.000630776768000052,0.0031746548000000097,0.007074118995999967,0.011165411999999986,0.015562294680000033,0.020405836286000012,0.025881151627999976,0.03224397932600004,0.039865597833999955,0.049313468118000026,0.06150580673200001,0.07803087134199999,0.10186588562799997,0.13915162749800003,0.203806013266,0.3262072377759999,0.5252528399159998,0.7016058405599999,0.7990783424519998,0.8515703812759998,0.8828864397339997,0.9033908460699998,0.9177911732519999,0.9284480361959997,0.9366556532299999,0.9431771348599998
0.06999999999999999,0.00038234156199995484,0.004801165688000042,0.010162300178000017,0.015888010232000038,0.02220732856400004,0.029424733458000008,0.03797501255400004,0.04852174830600009,0.06214869849600008,0.08076383446000013,0.10803371936400019,0.15174620085000018,0.22983427507800047,0.37711865289600066,0.5841473867860011,0.7356126125560014,0.8160229826560015,0.8606124247760016,0.8880723969940016,0.9065041451580016,0.9196965876380017,0.9296049449820016,0.9373269571720015,0.9435224808360018,0.9486106516180017,0.9528699752740017
0.07999999999999999,0.0002990797219999952,0.006473313237999989,0.01354513748999997,0.021245040416000005,0.029998104803999948,0.040412236110000055,0.053436551214000094,0.07068325993000008,0.0951483940140001,0.1329876732060002,0.19813101005000022,0.3209663235860004,0.5203991046500006,0.6970989293580008,0.7948833445580008,0.8476569383180008,0.8792280243560009,0.899964173970001,0.9145757206320011,0.9254256411460011,0.9338101844360012,0.9404942147280011,0.9459563962080011,0.9505109820500011,0.9543726048740011,0.957692786916001
0.09,1.8033705999953575e-05,0.008562402877999975,0.017630555205999987,0.027733815529999928,0.039625234903999995,0.05447157672599989,0.07427994692399992,0.10287867799399991,0.1483991257279998,0.2295557411559997,0.3815998559879995,0.5890530090779993,0.7366164492199991,0.814844068795999,0.858559454577999,0.8856956635579989,0.9040377922639989,0.9172466985219989,0.9272213925479988,0.9350329242159988,0.9413276893219988,0.9465177554939989,0.9508778433239988,0.9545980376979988,0.9578140342719988,0.9606253105719988
0.09999999999999999,3.873682799998557e-05,0.01055541875799998,0.021879242448000102,0.03479475023400008,0.05056143915800021,0.07129119062800027,0.1009804023760002,0.1481181836080005,0.23222598606400063,0.38884078342600104,0.5961573802040017,0.7396808979940019,0.8156727631660021,0.8584225532000023,0.8851309361760025,0.9032800621980024,0.9164071243780025,0.9263561625620025,0.9341716595800025,0.9404862700320025,0.9457045754920024,0.9500970607360024,0.9538513524660024,0.9571017010440025,0.9599467348020027,0.9624605768200026
