"1-hexene: (3.599926, 3.679897)","triethylsilane: (4.079348, 4.129027)","product: (4.668059, 4.857709)",whole_spectrum
0.11508819524860966,0.1340402675030624,0.09504677317885349,0.834041702663154
0.11549671076018816,0.1336448532058806,0.09656672880944951,0.8370482291300366
0.1155924413454919,0.13441544035181438,0.0957970286714495,0.8388612189853404
0.1161591057700974,0.1352045687279004,0.09503941198660949,0.8411764969425224
0.11588681480559243,0.13446107537122698,0.09597038905254948,0.8413639129561986
0.11636099923168633,0.13485340822239578,0.09587883513832451,0.843132255587823
0.1159264964510007,0.13432682150380643,0.09624766489914952,0.8424144331378692
0.11594237244259542,0.13384416990192638,0.0965550290693995,0.8408382536189045
0.11558777697006113,0.13376643264319635,0.09666931151604952,0.8408659210725349
0.11560567327741508,0.1340792711335594,0.0959202441537995,0.8393933254597089
0.11571020706689142,0.13480319339330385,0.09526295216681549,0.8396071063521062
0.11555515675256567,0.13420789771360536,0.09595380667454952,0.8385527579399973
0.11553487293583792,0.1339146388809379,0.09618212601229952,0.8377754911049599
0.1156724595494079,0.13549899846960542,0.09387953670703451,0.8374932095914643
0.11551525223908757,0.13557232848166637,0.09365288410588149,0.8362191945352327
0.11542766030819018,0.1343401834900529,0.09555536673124951,0.836817225653593
0.1155157752142515,0.13369592971786837,0.0968136443823995,0.8380155464394745
0.11553825043889682,0.13425184021579137,0.0964150235923495,0.8387879499575076
0.11514498303305648,0.13516364407740936,0.0947668659404035,0.8369747871605223
0.11510056819409366,0.13531464788678085,0.09424824577074051,0.8359349154045929
0.11519588229118972,0.1342943617235296,0.09565190622029951,0.8356650071731379
0.11530465408793093,0.1342800948057834,0.09596966577924951,0.8363759981155788
0.11527875665434244,0.13522442343653035,0.09462704805848751,0.8363329173769468
0.1151053101743119,0.13494934803408287,0.09483235427736371,0.8365118171938025
0.11521079961832775,0.13476290925010487,0.0952240621435495,0.8369854520289364
0.1152577918950749,0.13427722192934238,0.09588483725129951,0.8379960805127881
0.11534549908334991,0.1354924239622504,0.0942553934930095,0.8377951019482195
0.11508610038852762,0.13399799596476536,0.09600119625674952,0.8373428044312675
0.1154887108680899,0.1348358335630654,0.09504951791759952,0.8373010943796471
0.11542706802280783,0.13388601747998735,0.09647057414664953,0.8377072694210217
0.11536372609445335,0.13439179266313636,0.09588653705719952,0.8374387422715391
0.11529762436340515,0.1349000892881093,0.09511172214072153,0.8371325706174392
0.11533908144310322,0.13555097276629338,0.094074462875902,0.836701896416932
0.11565133334189293,0.13512022524552914,0.0951694146271495,0.8375623141406097
0.11553660796666645,0.13465073844175535,0.0956863803542495,0.8374291856817956
0.11566798464755047,0.1341921410560804,0.09658708712049952,0.8393571582615349
0.11534044641337514,0.13321694488538785,0.0972729120934995,0.8378231180486355
0.11525424797891849,0.134402442540366,0.09596075376389951,0.8373537129030235
0.11561525878713792,0.13324433703618788,0.09771557947314952,0.8393688233644764
0.11544739621506092,0.13446450137099938,0.0957583322521495,0.8377564977712552
0.1152646706877784,0.13489037126561437,0.0949671415092495,0.8367695872986303
0.11487190599132192,0.13418654038485284,0.09567331124494952,0.8356561514418401
0.1147141296766499,0.13389572205716285,0.09590621712289951,0.833916484594621
0.11446164478115992,0.13465711377074585,0.09444358034632949,0.8326720581275784
0.11462468028032094,0.1341462210209449,0.09531613494364952,0.8326405657551248
0.11454671347631867,0.1335163590733744,0.0963417071370995,0.8328940349229276
0.11490301264457371,0.13439123312691936,0.0953056568797995,0.8341782870656796
0.1151108874593914,0.134465930753492,0.0954018473084495,0.8344771259579312
0.11475531608879472,0.13456270660507139,0.09477935719394949,0.8331596654711392
0.11450916161776542,0.13313318826620288,0.0968352570398995,0.8337515956534881
0.11467260301979665,0.13342904446825918,0.09636535251609948,0.8333176499952551
0.11453070423683946,0.13351985838016517,0.09601887614029951,0.8320968916320028
0.1145344054499993,0.13359509698763136,0.09578103299169949,0.8323194216712655
0.11478736141508877,0.13495882074582632,0.0943146837259665,0.8329177268056682
0.11462177955831052,0.1355257598223354,0.09338447193042451,0.8326462401816225
0.11455907881011741,0.13433462044567235,0.0951566730714995,0.832648825193426
0.11453685205661983,0.1337655343818574,0.0958911022785495,0.8327666620005096
0.11431469445364092,0.13345849142572536,0.09611061018864953,0.8323452489667588
0.11446279601006266,0.13444776607227285,0.09460360293205251,0.8312481115415695
0.11459591236867542,0.13331456901500283,0.09642915875899952,0.8323028254536419
0.11474319974965015,0.13250162099987436,0.0975621893319995,0.8327479279882212
0.11424503715518142,0.13301292740223286,0.09672504878294952,0.8311721004272471
0.11403621242539541,0.1328035772580179,0.0965265335028995,0.829347855086609
0.11396336776687466,0.13492070536521536,0.093259085091642,0.8265004780608974
0.11415871521372564,0.13487660102156435,0.093813373881732,0.8284042041382623
0.11464084401505142,0.13424637944887235,0.09512222156759949,0.8308569572408666
0.1145451252639661,0.13468006093728635,0.09441084664309951,0.8299865269970599
0.11423954163669682,0.13345951244531917,0.0959371841597995,0.8295803862270567
0.11389705404095475,0.13406313763132813,0.0947483500087625,0.8283266698651871
0.1140089837702517,0.13399029728010986,0.09508856702849951,0.829281298951312
0.11399338733083567,0.1340394707631263,0.0951075973455495,0.8287675723801202
0.11383179423945164,0.1328453320314084,0.0964465590978495,0.82780754371919
0.11394761901053234,0.1344201521336191,0.09427428450504949,0.8269416012284476
0.11384799665495154,0.13295286202231738,0.0963120279027995,0.8275689815916695
0.11397558386675642,0.1344150700356904,0.0942568987597035,0.8270177845796369
0.1139166243790414,0.13326523101446736,0.0958900944451495,0.8267771697923613
0.11385585506402193,0.13298788612900234,0.09616847511554952,0.8274234450295141
0.11394009285800542,0.13413131464287786,0.09469681862244451,0.8274385271620968
0.11388432052899691,0.13355140251098085,0.0954687456625995,0.8271741490389914
0.11372385045409092,0.13368972872555784,0.0951772930694495,0.8263998254716939
0.11383027513407643,0.13462273656405435,0.09363328203977951,0.8248864388619002
0.11372590621670942,0.13251729272362958,0.09642661107479951,0.8257831499895896
0.11388052301010161,0.13499571582959285,0.09325454552745502,0.8251535305179218
0.11376779970835962,0.13404193514994836,0.0942393569529995,0.8246658060401204
0.11344217605251239,0.13355532300572834,0.09484818076674952,0.8237657804923848
0.11365414077633501,0.13218902786860315,0.09674076493249952,0.824854087226838
0.11331794702557574,0.1325689022757343,0.09616309449859951,0.824079812657604
0.11389600332498992,0.13352385654115684,0.0954788852232995,0.8261077792079696
0.1140147810545054,0.13450613706677933,0.09368817864975251,0.8255975084050817
0.11375882479012743,0.13319708220526735,0.0956040562638995,0.8250971882443889
0.11334364062605141,0.13410015990753035,0.09379907324974951,0.8227629871190725
0.1131996335595884,0.13442317548999433,0.0930326371451225,0.8215956779575582
0.11322371721823953,0.13344391179739234,0.0946777437634495,0.821561490039403
0.11340946480342967,0.13295778354086132,0.0954367848685495,0.822579720501577
0.113607914154231,0.1345321201233084,0.09343995349425652,0.8227275830870765
0.11360239419616441,0.13365424024719935,0.09491385577249951,0.8241044949750991
0.11373399845919133,0.13336982776153458,0.0949423627078495,0.8240114424021768
0.11328975298604263,0.13388615097943737,0.0942249817756495,0.8231813963339442
0.11349986933136491,0.13420776123370035,0.0939274687612995,0.8234813598993859
0.1136265127281969,0.13420419317315233,0.09395823363064451,0.8238923311373669
0.11397233560766841,0.13271450926845488,0.09643592662599951,0.8260412549585892
0.11393228217522254,0.13414100648595084,0.09458885728104949,0.826881751833337
0.11404057040596996,0.13287485572582033,0.09644708722089951,0.8285040134980487
0.11360778990283113,0.1338503983782501,0.09498917750114949,0.8262418783281302
0.11438166871543143,0.13472021241301432,0.09446387681829951,0.8289406515266017
0.11398772582949242,0.13307728659887538,0.09647266994299951,0.8286620684107323
0.1139016944271849,0.13336411510109542,0.09569216258524949,0.826647769890204
0.1134600833687079,0.13352838818201385,0.09499862874689952,0.8243592087153656
0.11333712132746322,0.13370273391073784,0.09467359360809952,0.8231886438751775
0.11323744218255341,0.13350884457795634,0.0950031223651495,0.8223979679250291
0.11340573997506281,0.13320022155716482,0.09543552108449951,0.8224948239477129
0.1135617053899883,0.13293339673897436,0.09609421961879952,0.8233789710118412
0.11339054851380943,0.13299700106984036,0.09590634132174951,0.8243264061044516
0.1134816319152694,0.1326092985197011,0.09637945851604951,0.8243954056606716
0.11367658030950051,0.13407640279408883,0.09468831461679952,0.8250610081166224
0.11363912163863239,0.1331711122087168,0.09601587691214951,0.8257205701002732
0.11381978486119793,0.13438560520399334,0.09446822491544954,0.8251231663959004
0.11401168566245161,0.1338420486877793,0.09536745420749951,0.8267173780845394
0.1134712877227664,0.13367839544740434,0.09523807395244951,0.826178768513254
0.11370458849211698,0.13418437917552137,0.09460019782379951,0.8251448184655423
0.11337367174898141,0.13413977265800833,0.09399931480384952,0.8238892559580364
0.11373325150540589,0.1336505232599129,0.09527491505699952,0.8252438421080966
0.11364060464183788,0.13422245535166236,0.09442226817649951,0.8254083063482047
0.1137172138295672,0.13453404987569034,0.09394931594884953,0.8245638230530518
0.1138054452740564,0.13388620919345284,0.09485185951784951,0.8251914028041996
0.11394932973013837,0.13322424739197739,0.09614293849199954,0.8265921707705914
0.1138086114193299,0.1330662567772614,0.0965243913184995,0.8266206091561298
0.11346948757086416,0.13311077282240336,0.09606569088149952,0.8249271766294558
0.113512050384697,0.1325336597313904,0.09652239281949954,0.8235084058035751
0.11342296730297141,0.13354540378499388,0.09542835850099952,0.8239242018330458
0.11322016859877727,0.13261770007484142,0.09613831819899953,0.8223362872950855
0.11331389809437534,0.1333246334837746,0.09543006664749953,0.8228484786815782
0.11333211911860068,0.1333152273461014,0.09531344396839952,0.8226835081467492
0.11358221379129113,0.1346928470383294,0.09357221926060051,0.8236606164612096
0.1132171189953415,0.13445858477554734,0.09414757649199952,0.8233911984734507
0.11347592912495469,0.13480372759864642,0.09367857073094954,0.8229032628938351
0.11300055662618935,0.1335772188732494,0.09500198698859952,0.8217906430560419
0.1133350801148856,0.13434817893864343,0.09436145209079953,0.822908702182552
0.11319010932350788,0.1346999928381014,0.09320178054879952,0.8207071253864221
0.11306308079501885,0.1349188544671259,0.09325445181864453,0.8213538176153394
0.1131438013618066,0.13275834408645398,0.09610476444349954,0.8215392844869914
0.11339509119524652,0.1348643684233934,0.09344183417224952,0.8217405193009153
0.11371952249694844,0.132230014608486,0.09757518653299953,0.8249371246352452
0.11327487731345326,0.1337385344779214,0.09529265503549954,0.8231013018952745
0.1133496156911219,0.13288766622092837,0.09646260381449955,0.8235457455805159
0.11355785195462573,0.13428682378018791,0.09494620706694953,0.8243058679339748
0.1133762463896599,0.1345681300724204,0.09446138057109954,0.8246714854458812
0.11336374549123547,0.1339767237871994,0.09533008117004954,0.8243229687096357
0.11344449902046014,0.1336524640858622,0.09568067856649953,0.8241603093454976
0.11336831101942559,0.1342903412583534,0.09468572180234955,0.8235449959046698
0.11328055017268483,0.1345058222005794,0.09425172667099954,0.8225103138635594
0.11311357105207184,0.1346373550151294,0.09418907002864954,0.8219891935467383
0.11316873503689583,0.1342550399605864,0.09453123885024955,0.8219861028996434
0.11323648307466484,0.1346245885316494,0.09449032347474953,0.823592640915402
0.1135961093966551,0.13248235616017037,0.09763667041099953,0.8248696164791939
0.11335973978624656,0.1346899868525884,0.09454605719644955,0.8238897103891715
0.11345171988195693,0.1344397116614651,0.09484023124064953,0.8237902244240686
0.11333735652207995,0.13380950123096091,0.09572297783794953,0.8243803860070285
0.11350822326073182,0.13396939779079842,0.09535102145954955,0.8240439877202204
0.11348369690234086,0.1335098086936127,0.09628086523749951,0.8249611413636495
0.1132775085916319,0.1343625515187176,0.09455951102254954,0.8234481513156806
0.11350981883828636,0.13405032855894414,0.09595885017169953,0.8259279666021992
0.11429875982450782,0.1356990066669591,0.09399181871649953,0.8292484534961787
0.11361457457940202,0.13498382559482539,0.09467090389414952,0.828113809434327
0.11368962120639786,0.13550553500979437,0.0938362718552995,0.8277105487447058
0.11404819897490419,0.13481224334495284,0.0954374014783995,0.8295094395099342
0.11429614050326878,0.13515627573092862,0.0951021225217995,0.8305248464208385
0.11432057521960948,0.1351469130391311,0.09490367222914953,0.830509134046859
0.11426977136935919,0.1354422563767373,0.0947387959731495,0.8303633726795302
0.11431730561573636,0.13499012321956638,0.09540782134034949,0.8305912681214992
0.11409477875313437,0.13474962216106487,0.09548907193724951,0.8302198455656641
0.11411811686183439,0.1354175890205339,0.09481615654779951,0.8299816376247612
0.1141284229041392,0.1355912711443547,0.09415214917494952,0.8292071062528543
0.11400593967255382,0.13420983350782192,0.09607186874949951,0.8292013640307405
0.11381906078370889,0.134234818586867,0.09618845993949951,0.8289802997220421
0.1135021270969664,0.1344444084415609,0.0955390683653495,0.8268968234944724
0.11358699893406428,0.1345644838037474,0.0952418342134495,0.825586112847197
0.11372783818845086,0.1336947486495094,0.0965477246409995,0.8262239794356623
0.11356034496673588,0.13505735146229939,0.09438634266444952,0.824711445930469
0.11340856384815597,0.13372364671369538,0.0963949796444995,0.8248710342017342
0.11325184194334345,0.13436138217568566,0.09522293969734952,0.8235553028714789
0.11341488301460337,0.1340206515070924,0.09594350481299951,0.8244983712047462
0.1133289079083213,0.13382960705009442,0.09641908918349952,0.8246410371312181
0.1133095889725754,0.13446193544292886,0.09568866782349952,0.8244815115332751
0.11383804343515841,0.1351314709994754,0.09502433142214951,0.8255615814500314
0.11403980088202241,0.13527844879091797,0.09513682534079951,0.825926753446229
0.11391676848810481,0.13412386288388536,0.09702801006099951,0.8278256244381831
0.11391594390486628,0.1356299264286349,0.09490755865574951,0.8274864531014503
0.1138165833686714,0.13554713080779737,0.09471123202544951,0.8268877036723712
0.11406053571004299,0.13445810415217385,0.09645291319849951,0.8277077584305648
0.11398410359818799,0.1350243945771114,0.09551181253534952,0.8272186566995476
0.11402739074565515,0.135313496936957,0.09518584317199952,0.8277085120684092
0.11356757593884063,0.1348764461689064,0.0956346324019995,0.8272758158587655
0.11400968276321381,0.1351218106586629,0.0957529139609995,0.8285966315827357
0.11437502972132892,0.1340440497097094,0.0972400992254995,0.829637906031976
0.11385319629103813,0.13512453912652092,0.0955030153694995,0.8279742863304205
0.11394242508240636,0.13402334910115113,0.0967490208779995,0.8272584421068292
0.1137700376118902,0.1361294343151964,0.09395718301564951,0.8263823314554596
0.11390524944010257,0.1347394130075694,0.09564312212749951,0.8264622648984028
0.1138428153424264,0.1351943208422254,0.09511126664319951,0.8258688488777044
0.11349144248639847,0.13504665750061237,0.09501208181439952,0.8252316064009588
0.11374919096159761,0.13469906871653717,0.09568753917949951,0.8256919958910683
0.11398146966818658,0.13536880033466936,0.0948070035703995,0.8259255707544065
0.11348785740269436,0.13525979036171037,0.09477159824724951,0.8248581529446978
0.11368917347952788,0.13394095167356343,0.0965487380484995,0.8251348795839988
0.11358962557224411,0.13491332985000665,0.09535865107284952,0.8252318371454131
0.1138057992544909,0.13470897299540666,0.09593066316149951,0.8256583133955526
0.11363810554034179,0.1350192064301194,0.0952421664141495,0.8257221037126968
0.11382351631525309,0.13567440343005344,0.09445092854699949,0.8255199083900892
0.11386140623573499,0.13617553805021293,0.09403108373014948,0.8269046647753439
0.1140480811380267,0.13551756278747945,0.09498670174399948,0.8271617554265743
0.11379407641437632,0.135222313664596,0.0955095123924995,0.8269193422274471
0.11396256233970939,0.13529221273496042,0.09534835863729949,0.8270115436459072
0.1142232499736309,0.1347500496552294,0.0968587353304995,0.8294130516270398
0.11551317029411737,0.1355791828467918,0.09740096184479952,0.8365137790171595
0.11479926411179044,0.1346734555897309,0.09789765125649952,0.8316647586357278
0.11459827987188291,0.13467339574123494,0.09756164058449951,0.8305111635448686
0.11475994851315989,0.1338464415782834,0.09891801970299952,0.83180255534342
0.1141688656547159,0.1357217581822632,0.0962892528370995,0.8304541784383099
0.11472130465734333,0.13586389267571417,0.09607195241959951,0.8309321113720826
0.11466226211814551,0.13411898676994838,0.0988670603274995,0.8325016909074402
0.11439646012217587,0.1350365589654784,0.09727741409399951,0.8311439002987577
0.11452731498839527,0.1354804376698984,0.09698657053954951,0.8316813780547958
0.11479454005590284,0.1364778118370269,0.0954252659190495,0.831386308016659
0.11463667582962661,0.1345905271916027,0.0982744139849995,0.8319946650850425
0.1144410475263373,0.13578266145452542,0.09673667033954951,0.8317733977775165
0.11466411218644336,0.13599954244713938,0.09639327019339951,0.8320919526338983
0.11450257456810908,0.1354505980452884,0.09707979006524951,0.832280300226217
0.1145974209395349,0.13539437151933112,0.0975759706729995,0.8332330766592321
0.11478863179045354,0.1359901959627984,0.0967306430802495,0.8336610879915203
0.11480110495356868,0.13564140197868038,0.09680690225469951,0.8321764758027904
0.11444879074438341,0.1361496098883094,0.0960262940724495,0.8315832376838909
0.11438172535734618,0.13545517567080265,0.09677535138769952,0.8305386379418584
0.11420160020070119,0.1353045206565254,0.09718965715799951,0.8305237375200153
0.11434198585300138,0.1347925084256094,0.09770063373849952,0.8301852388044595
0.11438725288366769,0.1357739724207504,0.09661250685829952,0.8299434099052896
0.11443505633396937,0.1361557933149964,0.0958090013931495,0.8290803330479797
0.11460927206283636,0.1345586858471379,0.0983708291204995,0.8305323684475742
0.11409320717081249,0.1353827406201464,0.09669552474834951,0.8283667648844675
0.11465811986304428,0.13658598767466973,0.09497824086794951,0.8277650428602802
0.11419256067491788,0.13554670540291638,0.09655312326499951,0.8283260229033826
0.11416606661084988,0.13553696333222787,0.09669300753224952,0.8286094666995409
0.11440530728086158,0.1367167617127024,0.09491433085969951,0.827951846828998
0.11409816139661288,0.1344231037472234,0.09796711670949951,0.828339474822856
0.11399700840030891,0.13472266055405988,0.0974281938560495,0.827835373466513
0.11464902772942343,0.13497361448685427,0.09792158861699951,0.8310071842037161
0.11459810661735886,0.13600230868100938,0.09641190209029951,0.8298427788295093
0.11450186338484816,0.1354070024802019,0.09721093149884952,0.8304819479482668
0.11469781373496508,0.1366441731303038,0.09569328005619951,0.831212933460362
0.11488416666118788,0.1359218638565036,0.09695869601339951,0.8326119876174723
0.11465145791405389,0.1354034263961009,0.0977971973774995,0.8332195534952184
0.11503875698954007,0.1341743299791604,0.09964158372449952,0.8345685597497351
0.11474987840361088,0.1355804226518064,0.0977549896516495,0.8344673053342286
0.11509842013523777,0.13552612947373024,0.09815908811499953,0.8357068701774495
0.11482436240540907,0.1356777340668709,0.09788938577259951,0.8360312302086818
0.11510648348627918,0.1361707281684618,0.0969755359278495,0.8356239736280504
0.11491308013990764,0.13571493476251736,0.09780327006249952,0.8356360973016265
0.11490707639510964,0.13525431604679541,0.09842272813049951,0.8357253672651327
0.11486863732572125,0.13453976137399337,0.09921810976749952,0.8351222808858837
0.11496595806953162,0.13470964047415537,0.0990916887719995,0.8352936876405641
0.11503069298295737,0.13451247153302737,0.09925192758349952,0.8345359139510032
0.11475077643140895,0.1336737868958574,0.1003200208659995,0.8348818092786767
0.11448172247951721,0.13610884135883988,0.09703514209169951,0.8333076985101838
0.11459507444652538,0.1351983572079054,0.0980248435221995,0.8326627880954256
0.11414237165040353,0.13553636297634788,0.09722301193364952,0.8312538096800136
0.11483884624495028,0.13426529506654478,0.09953392300749951,0.8330425049292643
0.11448358416776336,0.13699203674509935,0.09558223684399952,0.830834550347727
0.11423351201590809,0.13574078033721176,0.09747573880549952,0.8308548169684364
0.11421954308640037,0.13591944509503134,0.09691867143949952,0.8296403942906043
0.11456840665832756,0.13499785747448387,0.09875406323699952,0.8313907733838307
0.11432932794754849,0.13628525289208637,0.09677243495924952,0.8303993661994692
0.11431067723700886,0.13582275582795558,0.0975470715214995,0.8312080000153085
0.11406197104129061,0.13508448029695536,0.09822316276549953,0.830450539921315
0.11433167488151902,0.1356731150596324,0.09788720796399951,0.8316598829204773
0.11443383642594467,0.1357497282803264,0.0977659543279995,0.832161835473568
0.11426794276389036,0.13481468954803538,0.09907328618949951,0.8329348784643934
0.11431313225988665,0.13554487323844178,0.09797274331599953,0.8324919238531295
0.11444779961825616,0.13626244309534236,0.09750801730799953,0.8337295126660603
0.11440725830523434,0.13595392180663735,0.09769642392499951,0.8335725310836116
0.11462536725786605,0.1341566289634014,0.10012459587049952,0.8339445066886403
0.11450735008892263,0.13574680457422986,0.09771225391749952,0.8321266332896954
0.11433570365642276,0.13520972514495538,0.09859348110949953,0.8322048194786841
0.11409675518090326,0.13539196969809436,0.0982587080014995,0.8318070230372766
0.11444648730662693,0.1356325425444974,0.09821561533349951,0.8323141652987116
0.11432906001344027,0.13532374618779638,0.09859190272549952,0.8329389584935816
0.11485327943986565,0.13383864104325388,0.10134924213949952,0.837393867563814
0.11494276379010691,0.13377132821297782,0.10160760185749954,0.838289895906897
0.11444592954051877,0.1358628661153929,0.09874433300649951,0.8367358022028135
0.11482581418542649,0.1353482062192668,0.09927772086199951,0.8377135470997729
0.11468635913796338,0.1359392682412744,0.09915015207549951,0.8395413238795987
0.11470953397931337,0.1355781644142459,0.09981748108849953,0.8409773308965263
0.11484227373399666,0.1358397981855504,0.09947894191149952,0.8418356658342488
0.11487727643857366,0.1346846163559504,0.10131727722899952,0.8437932297901206
0.11529612007451846,0.13389655637590792,0.10307701012249951,0.8472330517559624
0.11496423116447266,0.13514047967874887,0.1010745362904995,0.8460853085804414
0.11472121193975689,0.13391121612278792,0.10262551653649953,0.8453491311456494
0.11486946598404436,0.13441282084149314,0.10177364589999952,0.8444838898540178
0.11476375963436289,0.13426152405425737,0.1018594917109995,0.8444856677483944
0.11456609104509587,0.1340936129264654,0.1021949439939995,0.8443398143843592
0.11450143673425438,0.13386738087938138,0.10241815176549951,0.84411831066905
0.11418437262512601,0.13364820295079438,0.10287400397549952,0.8446284010150052
0.11463633321838287,0.13387625802495137,0.1029762508104995,0.8460949569081067
0.11463136255203864,0.13240899520209737,0.10539462187599953,0.8484133098591644
0.11401567078136216,0.13321027615008357,0.10407620889799953,0.8468093275059012
0.11435289694631606,0.13282244348004,0.10498295527199952,0.8478639451438948
0.11461062442827345,0.13314700780276792,0.10469433368199949,0.8497367452816672
0.11469032269638475,0.1321035822387079,0.1066165705524995,0.8514183341163466
0.11468479598512012,0.13180753622930938,0.1069027668309995,0.852393858715256
0.11465156164798324,0.1327627347082144,0.10568759278449952,0.8525292552200421
0.11479246513362885,0.13184836434430638,0.10725322159949952,0.8535851242782864
0.1146348638227971,0.1302478453171334,0.1089098372649995,0.8535091241977237
0.11395653354562159,0.13262500615269435,0.10534865227049951,0.850484279994667
0.11387264322292834,0.1316707987880971,0.1062853260089995,0.8499078323537829
0.11388290144595994,0.13129041604822642,0.10722983948599951,0.8515489834759716
0.11406904992644246,0.13019150470422763,0.10850107752499952,0.8513725053060414
0.11352307970021736,0.13043347150808188,0.10784751555199952,0.8498823668792337
0.11322692323252233,0.13081044144390042,0.10699902755149952,0.8478947868326429
0.11335567813104458,0.1300282865830814,0.10824162412099951,0.8487779642251575
0.11306911502940237,0.1305882965057628,0.10763090271699949,0.8486456556329087
0.11325883705263068,0.12902366747668742,0.10964536809099952,0.8490611429212187
0.11289798792682208,0.13014850494318592,0.10799324303299951,0.8469282836680649
0.11302658633352385,0.1299427767483424,0.10831568535649952,0.8477859037155161
0.11275925246220772,0.1296258917990064,0.10851606569749951,0.8473256118599752
0.11256189856136595,0.13033455223078338,0.10736173317149951,0.8455949712982637
0.11215966834035619,0.1292848809762024,0.10841897135649951,0.843748756227316
0.11210708176424662,0.12920506509012736,0.10876588398799952,0.8438922885704918
0.11210194603725386,0.1292281057529644,0.10860890254699952,0.8431327608170988
0.11193645168725784,0.1297375889794289,0.1078728889959995,0.8422524583156011
0.11179199399980064,0.12945136090630588,0.10837129954549952,0.8423010509011639
0.11255711990789699,0.1273266787354804,0.11183005749499954,0.8458346047675418
0.11198909145274814,0.12803045935555635,0.11072761669199953,0.8440631996861094
0.11189565881785564,0.12729145928706836,0.11152829762949952,0.8442618801498696
0.11143201951367676,0.12830483359637937,0.11004132328049951,0.8432274736383811
0.11174505345004372,0.1282701440810699,0.1107940024464995,0.8447834822832859
0.11206543074573251,0.12863949441421438,0.1109531989749995,0.8457113785706727
0.11152361332051114,0.1273911205108494,0.11207918794049951,0.8433687082279219
0.11102503982987348,0.1269280343046774,0.11243022435749951,0.841680042125619
0.11118093563094716,0.1269508369019794,0.1128468432334995,0.8408955784003231
0.11088249988686157,0.12776178811174457,0.1116356605029995,0.8395735837741037
0.11073121844972587,0.1272382168512036,0.1127603147344995,0.8402460734252043
0.11052864062442339,0.1272163788524654,0.11281154639749949,0.8396677044106269
0.11095473970928589,0.12771274669099641,0.11305790480899951,0.8419893525227501
0.11006304608117098,0.12644291805012142,0.11363674951899949,0.8380096141171474
0.10974544776808486,0.1264491363983724,0.11343217247099949,0.8362758464466147
0.11000995512593588,0.1262511222199284,0.11508642075399948,0.8401115596068653
0.11007899880727497,0.12664854936114292,0.11487821739399948,0.839789005172573
0.10978533631023336,0.1257546739872274,0.11611370639299948,0.8388869058552706
